,APMC,Commodity,Year,Month,arrivals_in_qtl,modal_price,district_name
13294,Sindkhed Raja,Soybean,2016,February,16,3600,Buldhana
13295,Buldhana,Wheat(Husked),2015,January,27,1700,Buldhana
13296,Buldhana,Wheat(Husked),2016,January,360,1485,Buldhana
13297,Buldhana,Sorgum(Jawar),2015,January,15,1500,Buldhana
13298,Buldhana,Sorgum(Jawar),2016,January,296,1283,Buldhana
13299,Buldhana,Maize,2016,January,418,1260,Buldhana
13300,Buldhana,Gram,2015,January,185,2567,Buldhana
13301,Buldhana,Gram,2016,January,768,4257,Buldhana
13302,Buldhana,Pigeon Pea (Tur),2015,January,10,3700,Buldhana
13303,Buldhana,Pigeon Pea (Tur),2016,January,1460,8315,Buldhana
13304,Buldhana,Soybean,2015,January,645,3085,Buldhana
13305,Buldhana,Soybean,2016,January,2970,3585,Buldhana
13306,Buldhana-Dhad,Maize,2016,January,12100,1293,Buldhana
13307,Buldhana-Dhad,Soybean,2016,January,10240,3575,Buldhana
13308,Chikhali,Wheat(Husked),2015,January,764,1526,Buldhana
13309,Chikhali,Wheat(Husked),2016,January,1357,1547,Buldhana
13310,Chikhali,Sorgum(Jawar),2015,January,51,1353,Buldhana
13311,Chikhali,Sorgum(Jawar),2016,January,157,1250,Buldhana
13312,Chikhali,Maize,2015,January,169,1108,Buldhana
13313,Chikhali,Maize,2016,January,626,1205,Buldhana
13314,Chikhali,Gram,2015,January,35,2556,Buldhana
13315,Chikhali,Gram,2016,January,3576,4064,Buldhana
13316,Chikhali,Green Gram,2015,January,16,6404,Buldhana
13317,Chikhali,Green Gram,2016,January,50,6181,Buldhana
13318,Chikhali,Pigeon Pea (Tur),2015,January,2786,4772,Buldhana
13319,Chikhali,Pigeon Pea (Tur),2016,January,16683,8204,Buldhana
13320,Chikhali,Black Gram,2015,January,54,5250,Buldhana
13321,Chikhali,Black Gram,2016,January,47,8133,Buldhana
13322,Chikhali,Soybean,2015,January,7165,3167,Buldhana
13323,Chikhali,Soybean,2016,January,18028,3554,Buldhana
13324,Deulgaon Raja,Cotton,2015,January,29111,3831,Buldhana
13325,Deulgaon Raja,Cotton,2016,January,14100,4468,Buldhana
13326,Jalgaon Jamod,Cotton,2015,January,6784,4000,Buldhana
13327,Jalgaon Jamod,Wheat(Husked),2015,January,14,1400,Buldhana
13328,Jalgaon Jamod,Wheat(Husked),2016,January,15,1467,Buldhana
13329,Jalgaon Jamod,Sorgum(Jawar),2015,January,3,1400,Buldhana
13330,Jalgaon Jamod,Sorgum(Jawar),2016,January,14,1200,Buldhana
13331,Jalgaon Jamod,Maize,2015,January,294,1025,Buldhana
13332,Jalgaon Jamod,Maize,2016,January,298,1125,Buldhana
13333,Jalgaon Jamod,Gram,2016,January,103,3500,Buldhana
13334,Jalgaon Jamod,Pigeon Pea (Tur),2015,January,59,4050,Buldhana
13335,Jalgaon Jamod,Pigeon Pea (Tur),2016,January,179,7967,Buldhana
13336,Jalgaon Jamod,Ground Nut Pods (Dry),2015,January,11,3050,Buldhana
13337,Jalgaon Jamod,Ground Nut Pods (Dry),2016,January,4,4000,Buldhana
13338,Jalgaon Jamod,Soybean,2015,January,33,3200,Buldhana
13339,Jalgaon Jamod,Soybean,2016,January,135,3200,Buldhana
13340,Jalgaon Jamod-Aasalgaon,Wheat(Husked),2015,January,160,1425,Buldhana
13341,Jalgaon Jamod-Aasalgaon,Wheat(Husked),2016,January,124,1450,Buldhana
13342,Jalgaon Jamod-Aasalgaon,Sorgum(Jawar),2015,January,364,1357,Buldhana
13343,Jalgaon Jamod-Aasalgaon,Sorgum(Jawar),2016,January,36,1225,Buldhana
13344,Jalgaon Jamod-Aasalgaon,Maize,2015,January,891,1028,Buldhana
13345,Jalgaon Jamod-Aasalgaon,Maize,2016,January,865,1136,Buldhana
13346,Jalgaon Jamod-Aasalgaon,Gram,2015,January,25,2275,Buldhana
13347,Jalgaon Jamod-Aasalgaon,Gram,2016,January,65,3775,Buldhana
13348,Jalgaon Jamod-Aasalgaon,Green Gram,2015,January,86,7375,Buldhana
13349,Jalgaon Jamod-Aasalgaon,Green Gram,2016,January,2,6000,Buldhana
13350,Jalgaon Jamod-Aasalgaon,Pigeon Pea (Tur),2015,January,3328,4339,Buldhana
13351,Jalgaon Jamod-Aasalgaon,Pigeon Pea (Tur),2016,January,7974,8171,Buldhana
13352,Jalgaon Jamod-Aasalgaon,Black Gram,2015,January,15,5417,Buldhana
13353,Jalgaon Jamod-Aasalgaon,Soybean,2015,January,3131,3211,Buldhana
13354,Jalgaon Jamod-Aasalgaon,Soybean,2016,January,2237,3200,Buldhana
13355,Jalgaon Jamod-Aasalgaon,Sesamum,2015,January,4,10000,Buldhana
13356,Khamgaon,Cotton,2015,January,145932,3984,Buldhana
13357,Khamgaon,Cotton,2016,January,10295,4473,Buldhana
13358,Khamgaon,Bajri,2015,January,606,1145,Buldhana
13359,Khamgaon,Bajri,2016,January,119,1314,Buldhana
13360,Khamgaon,Wheat(Husked),2015,January,1364,1457,Buldhana
13361,Khamgaon,Wheat(Husked),2016,January,2698,1635,Buldhana
13362,Khamgaon,Sorgum(Jawar),2015,January,6434,1353,Buldhana
13363,Khamgaon,Sorgum(Jawar),2016,January,1357,1364,Buldhana
13364,Khamgaon,Maize,2015,January,1669,1066,Buldhana
13365,Khamgaon,Maize,2016,January,1959,1235,Buldhana
13366,Khamgaon,Gram,2015,January,1539,2828,Buldhana
13367,Khamgaon,Gram,2016,January,18207,4333,Buldhana
13368,Khamgaon,Green Gram,2015,January,411,7603,Buldhana
13369,Khamgaon,Green Gram,2016,January,122,6559,Buldhana
13370,Khamgaon,Pigeon Pea (Tur),2015,January,33669,4845,Buldhana
13371,Khamgaon,Pigeon Pea (Tur),2016,January,78219,8742,Buldhana
13372,Khamgaon,Black Gram,2015,January,707,5416,Buldhana
13373,Khamgaon,Black Gram,2016,January,117,8525,Buldhana
13374,Khamgaon,Ground Nut Pods (Dry),2015,January,9,3463,Buldhana
13375,Khamgaon,Thymol/Lovage,2016,January,22,12250,Buldhana
13376,Khamgaon,Soybean,2015,January,89977,3067,Buldhana
13377,Khamgaon,Soybean,2016,January,59938,3562,Buldhana
13378,Khamgaon,Sunflower,2015,January,1671,3053,Buldhana
13379,Khamgaon,Sunflower,2016,January,575,3319,Buldhana
13380,Khamgaon,Sesamum,2015,January,149,8490,Buldhana
13381,Khamgaon,Sesamum,2016,January,27,4828,Buldhana
13382,Khamgaon,Lemon,2015,January,1562,1175,Buldhana
13383,Khamgaon,Lemon,2016,January,554,502,Buldhana
13384,Khamgaon,Bullack,2015,January,176,15000,Buldhana
13385,Khamgaon,Bullack,2016,January,449,15500,Buldhana
13386,Khamgaon,Sheep,2015,January,4,2000,Buldhana
13387,Khamgaon,Buffalo,2015,January,184,25000,Buldhana
13388,Khamgaon,Male Lamb,2015,January,165,3500,Buldhana
13389,Khamgaon,Male Goat,2015,January,573,4375,Buldhana
13390,Khamgaon,Chillies(Red),2015,January,31,6500,Buldhana
13391,Khamgaon,Chillies(Red),2016,January,176,7871,Buldhana
13392,Lonar,Wheat(Husked),2015,January,2001,1524,Buldhana
13393,Lonar,Wheat(Husked),2016,January,184,1726,Buldhana
13394,Lonar,Sorgum(Jawar),2015,January,687,1307,Buldhana
13395,Lonar,Sorgum(Jawar),2016,January,65,1205,Buldhana
13396,Lonar,Maize,2016,January,142,1189,Buldhana
13397,Lonar,Gram,2015,January,535,3218,Buldhana
13398,Lonar,Gram,2016,January,3353,4151,Buldhana
13399,Lonar,Green Gram,2015,January,108,7213,Buldhana
13400,Lonar,Green Gram,2016,January,3,6250,Buldhana
13401,Lonar,Pigeon Pea (Tur),2015,January,15985,5263,Buldhana
13402,Lonar,Pigeon Pea (Tur),2016,January,25900,8600,Buldhana
13403,Lonar,Black Gram,2015,January,210,5838,Buldhana
13404,Lonar,Black Gram,2016,January,12,7625,Buldhana
13405,Lonar,Soybean,2015,January,22780,3335,Buldhana
13406,Lonar,Soybean,2016,January,13260,3656,Buldhana
13407,Malkapur,Bajri,2015,January,52,1125,Buldhana
13408,Malkapur,Bajri,2016,January,54,1295,Buldhana
13409,Malkapur,Wheat(Husked),2015,January,518,1553,Buldhana
13410,Malkapur,Wheat(Husked),2016,January,398,1679,Buldhana
13411,Malkapur,Sorgum(Jawar),2015,January,2286,1397,Buldhana
13412,Malkapur,Sorgum(Jawar),2016,January,3359,1315,Buldhana
13413,Malkapur,Maize,2015,January,916,1159,Buldhana
13414,Malkapur,Maize,2016,January,4468,1339,Buldhana
13415,Malkapur,Gram,2015,January,131,2957,Buldhana
13416,Malkapur,Gram,2016,January,479,4248,Buldhana
13417,Malkapur,Green Gram,2015,January,50,7797,Buldhana
13418,Malkapur,Green Gram,2016,January,21,5670,Buldhana
13419,Malkapur,Pigeon Pea (Tur),2015,January,399,4397,Buldhana
13420,Malkapur,Pigeon Pea (Tur),2016,January,58713,8821,Buldhana
13421,Malkapur,Black Gram,2015,January,26,5766,Buldhana
13422,Malkapur,Black Gram,2016,January,10,9469,Buldhana
13423,Malkapur,Soybean,2015,January,2470,3201,Buldhana
13424,Malkapur,Soybean,2016,January,10694,3418,Buldhana
13425,Malkapur,Sesamum,2015,January,15,7888,Buldhana
13426,Malkapur,Onion,2015,January,2184,915,Buldhana
13427,Malkapur,Onion,2016,January,14759,1047,Buldhana
13428,Malkapur,Chillies(Red),2016,January,72,8706,Buldhana
13429,Mehkar,Wheat(Husked),2015,January,1537,1541,Buldhana
13430,Mehkar,Wheat(Husked),2016,January,1070,1630,Buldhana
13431,Mehkar,Sorgum(Jawar),2015,January,45,1257,Buldhana
13432,Mehkar,Sorgum(Jawar),2016,January,171,1244,Buldhana
13433,Mehkar,Maize,2016,January,228,1295,Buldhana
13434,Mehkar,Gram,2015,January,1417,2942,Buldhana
13435,Mehkar,Gram,2016,January,3247,4159,Buldhana
13436,Mehkar,Green Gram,2015,January,169,7593,Buldhana
13437,Mehkar,Green Gram,2016,January,8,6650,Buldhana
13438,Mehkar,Pigeon Pea (Tur),2015,January,10913,5159,Buldhana
13439,Mehkar,Pigeon Pea (Tur),2016,January,15262,8616,Buldhana
13440,Mehkar,Black Gram,2015,January,171,5423,Buldhana
13441,Mehkar,Black Gram,2016,January,183,8593,Buldhana
13442,Mehkar,Soybean,2015,January,18307,3333,Buldhana
13443,Mehkar,Soybean,2016,January,13931,3718,Buldhana
13444,Nandura,Bajri,2015,January,263,1132,Buldhana
13445,Nandura,Bajri,2016,January,246,1389,Buldhana
13446,Nandura,Wheat(Husked),2015,January,559,1482,Buldhana
13447,Nandura,Wheat(Husked),2016,January,306,1619,Buldhana
13448,Nandura,Sorgum(Jawar),2015,January,4493,1362,Buldhana
13449,Nandura,Sorgum(Jawar),2016,January,1097,1437,Buldhana
13450,Nandura,Maize,2015,January,1997,1187,Buldhana
13451,Nandura,Maize,2016,January,1238,1404,Buldhana
13452,Nandura,Gram,2015,January,217,2636,Buldhana
13453,Nandura,Gram,2016,January,591,4210,Buldhana
13454,Nandura,Green Gram,2015,January,86,7300,Buldhana
13455,Nandura,Green Gram,2016,January,8,6970,Buldhana
13456,Nandura,Pigeon Pea (Tur),2015,January,4393,4897,Buldhana
13457,Nandura,Pigeon Pea (Tur),2016,January,23229,9188,Buldhana
13458,Nandura,Black Gram,2015,January,79,5336,Buldhana
13459,Nandura,Black Gram,2016,January,10,9563,Buldhana
13460,Nandura,Soybean,2015,January,5672,3214,Buldhana
13461,Nandura,Soybean,2016,January,4124,3660,Buldhana
13462,Nandura,Sunflower,2015,January,7,2626,Buldhana
13463,Nandura,Sesamum,2015,January,125,8878,Buldhana
13464,Nandura,Sesamum,2016,January,95,5400,Buldhana
13465,Nandura,Onion,2016,January,2165,2937,Buldhana
13466,Sangrampur,Wheat(Husked),2015,January,564,1408,Buldhana
13467,Sangrampur,Sorgum(Jawar),2015,January,322,1192,Buldhana
13468,Sangrampur,Gram,2015,January,426,2458,Buldhana
13469,Sangrampur,Green Gram,2015,January,2,7500,Buldhana
13470,Sangrampur,Pigeon Pea (Tur),2015,January,458,4291,Buldhana
13471,Sangrampur,Black Gram,2015,January,1,5200,Buldhana
13472,Sangrampur,Soybean,2015,January,979,2945,Buldhana
13473,Sangrampur-Varvatbakal,Wheat(Husked),2016,January,161,1450,Buldhana
13474,Sangrampur-Varvatbakal,Sorgum(Jawar),2016,January,110,1230,Buldhana
13475,Sangrampur-Varvatbakal,Maize,2016,January,50,1153,Buldhana
13476,Sangrampur-Varvatbakal,Gram,2016,January,36,3914,Buldhana
13477,Sangrampur-Varvatbakal,Pigeon Pea (Tur),2016,January,2681,8346,Buldhana
13478,Sangrampur-Varvatbakal,Soybean,2016,January,146,3281,Buldhana
13479,Shegaon,Bajri,2015,January,16,1332,Buldhana
13480,Shegaon,Bajri,2016,January,35,1291,Buldhana
13481,Shegaon,Wheat(Husked),2015,January,297,1425,Buldhana
13482,Shegaon,Wheat(Husked),2016,January,64,1514,Buldhana
13483,Shegaon,Sorgum(Jawar),2015,January,3256,1315,Buldhana
13484,Shegaon,Sorgum(Jawar),2016,January,317,1290,Buldhana
13485,Shegaon,Maize,2015,January,10,1000,Buldhana
13486,Shegaon,Maize,2016,January,85,1224,Buldhana
13487,Shegaon,Gram,2015,January,339,2724,Buldhana
13488,Shegaon,Gram,2016,January,7019,4265,Buldhana
13489,Shegaon,Green Gram,2015,January,459,7693,Buldhana
13490,Shegaon,Green Gram,2016,January,41,7159,Buldhana
13491,Shegaon,Pigeon Pea (Tur),2015,January,2409,4789,Buldhana
13492,Shegaon,Pigeon Pea (Tur),2016,January,8489,8543,Buldhana
13493,Shegaon,Black Gram,2015,January,308,5521,Buldhana
13494,Shegaon,Black Gram,2016,January,13,8150,Buldhana
13495,Shegaon,Thymol/Lovage,2015,January,45,7950,Buldhana
13496,Shegaon,Thymol/Lovage,2016,January,157,11392,Buldhana
13497,Shegaon,Soybean,2015,January,7525,3238,Buldhana
13498,Shegaon,Soybean,2016,January,1778,3353,Buldhana
13499,Shegaon,Sunflower,2015,January,692,3019,Buldhana
13500,Shegaon,Sunflower,2016,January,310,3157,Buldhana
13501,Shegaon,Sesamum,2015,January,50,9123,Buldhana
13502,Shegaon,Sesamum,2016,January,12,6087,Buldhana
13503,Shegaon,Mustard,2015,January,17,3055,Buldhana
13504,Shegaon,Mustard,2016,January,3,3075,Buldhana
13505,Sindkhed Raja,Wheat(Husked),2016,January,9,1700,Buldhana
13506,Sindkhed Raja,Sorgum(Jawar),2016,January,34,1367,Buldhana
13507,Sindkhed Raja,Maize,2016,January,16,1300,Buldhana
13508,Sindkhed Raja,Pigeon Pea (Tur),2016,January,30,8000,Buldhana
13509,Sindkhed Raja,Soybean,2016,January,293,3623,Buldhana
13510,Buldhana,Wheat(Husked),2015,July,55,1650,Buldhana
13511,Buldhana,Wheat(Husked),2016,July,340,1694,Buldhana
13512,Buldhana,Sorgum(Jawar),2015,July,9,1180,Buldhana
13513,Buldhana,Sorgum(Jawar),2016,July,345,1438,Buldhana
13514,Buldhana,Maize,2015,July,88,1223,Buldhana
13515,Buldhana,Maize,2016,July,397,1536,Buldhana
13516,Buldhana,Gram,2015,July,101,3950,Buldhana
13517,Buldhana,Gram,2016,July,370,7521,Buldhana
13518,Buldhana,Pigeon Pea (Tur),2016,July,224,7733,Buldhana
13519,Buldhana,Soybean,2015,July,350,3239,Buldhana
13520,Buldhana,Soybean,2016,July,1020,3470,Buldhana
13521,Buldhana-Dhad,Maize,2015,July,30,1250,Buldhana
13522,Buldhana-Dhad,Maize,2016,July,3675,1574,Buldhana
13523,Buldhana-Dhad,Soybean,2016,July,1600,3508,Buldhana
13524,Chikhali,Bajri,2016,July,15,1450,Buldhana
13525,Chikhali,Wheat(Husked),2015,July,1425,1525,Buldhana
13526,Chikhali,Wheat(Husked),2016,July,448,1727,Buldhana
13527,Chikhali,Sorgum(Jawar),2015,July,177,1215,Buldhana
13528,Chikhali,Sorgum(Jawar),2016,July,160,1499,Buldhana
13529,Chikhali,Maize,2015,July,57,1235,Buldhana
13530,Chikhali,Maize,2016,July,49,1444,Buldhana
13531,Chikhali,Gram,2015,July,432,4273,Buldhana
13532,Chikhali,Gram,2016,July,406,6965,Buldhana
13533,Chikhali,Green Gram,2015,July,5,5275,Buldhana
13534,Chikhali,Green Gram,2016,July,23,3896,Buldhana
13535,Chikhali,Pigeon Pea (Tur),2015,July,194,6895,Buldhana
13536,Chikhali,Pigeon Pea (Tur),2016,July,656,7386,Buldhana
13537,Chikhali,Black Gram,2016,July,27,6735,Buldhana
13538,Chikhali,Soybean,2015,July,2698,3390,Buldhana
13539,Chikhali,Soybean,2016,July,5697,3493,Buldhana
13540,Chikhali,Mustard,2015,July,4,3370,Buldhana
13541,Chikhali,Mustard,2016,July,2,3601,Buldhana
13542,Jalgaon Jamod,Wheat(Husked),2015,July,218,1291,Buldhana
13543,Jalgaon Jamod,Sorgum(Jawar),2015,July,11,1150,Buldhana
13544,Jalgaon Jamod,Maize,2015,July,477,1000,Buldhana
13545,Jalgaon Jamod,Gram,2015,July,11,3625,Buldhana
13546,Jalgaon Jamod,Green Gram,2015,July,2,6000,Buldhana
13547,Jalgaon Jamod,Pigeon Pea (Tur),2015,July,142,5510,Buldhana
13548,Jalgaon Jamod,Pigeon Pea (Tur),2016,July,5,8200,Buldhana
13549,Jalgaon Jamod,Ground Nut Pods (Dry),2015,July,65,5050,Buldhana
13550,Jalgaon Jamod,Ground Nut Pods (Dry),2016,July,114,5375,Buldhana
13551,Jalgaon Jamod,Soybean,2015,July,163,3375,Buldhana
13552,Jalgaon Jamod,Soybean,2016,July,8,3150,Buldhana
13553,Jalgaon Jamod-Aasalgaon,Wheat(Husked),2015,July,231,1343,Buldhana
13554,Jalgaon Jamod-Aasalgaon,Wheat(Husked),2016,July,139,1506,Buldhana
13555,Jalgaon Jamod-Aasalgaon,Sorgum(Jawar),2015,July,54,1100,Buldhana
13556,Jalgaon Jamod-Aasalgaon,Sorgum(Jawar),2016,July,61,1375,Buldhana
13557,Jalgaon Jamod-Aasalgaon,Maize,2015,July,2,1000,Buldhana
13558,Jalgaon Jamod-Aasalgaon,Gram,2015,July,71,3950,Buldhana
13559,Jalgaon Jamod-Aasalgaon,Gram,2016,July,48,7725,Buldhana
13560,Jalgaon Jamod-Aasalgaon,Pigeon Pea (Tur),2015,July,678,6568,Buldhana
13561,Jalgaon Jamod-Aasalgaon,Pigeon Pea (Tur),2016,July,2056,8306,Buldhana
13562,Jalgaon Jamod-Aasalgaon,Ground Nut Pods (Dry),2015,July,91,4600,Buldhana
13563,Jalgaon Jamod-Aasalgaon,Soybean,2015,July,443,3229,Buldhana
13564,Jalgaon Jamod-Aasalgaon,Soybean,2016,July,349,3417,Buldhana
13565,Khamgaon,Bajri,2015,July,41,1109,Buldhana
13566,Khamgaon,Bajri,2016,July,16,1575,Buldhana
13567,Khamgaon,Wheat(Husked),2015,July,3317,1491,Buldhana
13568,Khamgaon,Wheat(Husked),2016,July,400,1721,Buldhana
13569,Khamgaon,Sorgum(Jawar),2015,July,1848,1170,Buldhana
13570,Khamgaon,Sorgum(Jawar),2016,July,374,1520,Buldhana
13571,Khamgaon,Maize,2015,July,365,1124,Buldhana
13572,Khamgaon,Maize,2016,July,53,1615,Buldhana
13573,Khamgaon,Gram,2015,July,4029,4068,Buldhana
13574,Khamgaon,Gram,2016,July,1032,7184,Buldhana
13575,Khamgaon,Green Gram,2015,July,420,5369,Buldhana
13576,Khamgaon,Green Gram,2016,July,68,4811,Buldhana
13577,Khamgaon,Pigeon Pea (Tur),2015,July,7390,6984,Buldhana
13578,Khamgaon,Pigeon Pea (Tur),2016,July,9710,8058,Buldhana
13579,Khamgaon,Black Gram,2015,July,95,6085,Buldhana
13580,Khamgaon,Black Gram,2016,July,25,8181,Buldhana
13581,Khamgaon,Ground Nut Pods (Dry),2015,July,554,5105,Buldhana
13582,Khamgaon,Ground Nut Pods (Dry),2016,July,106,5136,Buldhana
13583,Khamgaon,Neem-Seed,2015,July,17349,897,Buldhana
13584,Khamgaon,Neem-Seed,2016,July,293,1019,Buldhana
13585,Khamgaon,Soybean,2015,July,19377,3313,Buldhana
13586,Khamgaon,Soybean,2016,July,27065,3482,Buldhana
13587,Khamgaon,Sunflower,2015,July,712,3049,Buldhana
13588,Khamgaon,Sunflower,2016,July,4,2975,Buldhana
13589,Khamgaon,Sesamum,2015,July,228,7200,Buldhana
13590,Khamgaon,Sesamum,2016,July,935,6315,Buldhana
13591,Khamgaon,Lemon,2015,July,1789,187,Buldhana
13592,Khamgaon,Lemon,2016,July,229,508,Buldhana
13593,Khamgaon,Mustard,2015,July,7,3063,Buldhana
13594,Lonar,Wheat(Husked),2015,July,544,1483,Buldhana
13595,Lonar,Wheat(Husked),2016,July,88,1710,Buldhana
13596,Lonar,Sorgum(Jawar),2015,July,578,1097,Buldhana
13597,Lonar,Sorgum(Jawar),2016,July,77,1522,Buldhana
13598,Lonar,Maize,2015,July,14,1105,Buldhana
13599,Lonar,Gram,2015,July,669,3986,Buldhana
13600,Lonar,Gram,2016,July,202,7315,Buldhana
13601,Lonar,Green Gram,2015,July,35,5089,Buldhana
13602,Lonar,Green Gram,2016,July,36,5097,Buldhana
13603,Lonar,Pigeon Pea (Tur),2015,July,454,5626,Buldhana
13604,Lonar,Pigeon Pea (Tur),2016,July,690,7290,Buldhana
13605,Lonar,Black Gram,2015,July,24,4867,Buldhana
13606,Lonar,Black Gram,2016,July,19,6900,Buldhana
13607,Lonar,Neem-Seed,2015,July,4515,663,Buldhana
13608,Lonar,Neem-Seed,2016,July,265,1113,Buldhana
13609,Lonar,Soybean,2015,July,4500,3230,Buldhana
13610,Lonar,Soybean,2016,July,2385,3564,Buldhana
13611,Malkapur,Bajri,2015,July,33,1118,Buldhana
13612,Malkapur,Wheat(Husked),2015,July,1948,1501,Buldhana
13613,Malkapur,Wheat(Husked),2016,July,507,1806,Buldhana
13614,Malkapur,Sorgum(Jawar),2015,July,1899,1221,Buldhana
13615,Malkapur,Sorgum(Jawar),2016,July,905,1565,Buldhana
13616,Malkapur,Maize,2015,July,147,1268,Buldhana
13617,Malkapur,Maize,2016,July,77,1651,Buldhana
13618,Malkapur,Gram,2015,July,463,3834,Buldhana
13619,Malkapur,Gram,2016,July,252,7506,Buldhana
13620,Malkapur,Green Gram,2015,July,36,7099,Buldhana
13621,Malkapur,Green Gram,2016,July,7,5450,Buldhana
13622,Malkapur,Pigeon Pea (Tur),2015,July,2918,6767,Buldhana
13623,Malkapur,Pigeon Pea (Tur),2016,July,7359,8262,Buldhana
13624,Malkapur,Black Gram,2015,July,10,7113,Buldhana
13625,Malkapur,Black Gram,2016,July,7,12000,Buldhana
13626,Malkapur,Soybean,2015,July,3511,3249,Buldhana
13627,Malkapur,Soybean,2016,July,1925,3440,Buldhana
13628,Malkapur,Onion,2015,July,2479,1584,Buldhana
13629,Malkapur,Onion,2016,July,6686,548,Buldhana
13630,Mehkar,Wheat(Husked),2015,July,255,1400,Buldhana
13631,Mehkar,Wheat(Husked),2016,July,134,1713,Buldhana
13632,Mehkar,Sorgum(Jawar),2015,July,43,1100,Buldhana
13633,Mehkar,Sorgum(Jawar),2016,July,43,1428,Buldhana
13634,Mehkar,Maize,2015,July,20,1200,Buldhana
13635,Mehkar,Maize,2016,July,24,1647,Buldhana
13636,Mehkar,Gram,2015,July,240,4500,Buldhana
13637,Mehkar,Gram,2016,July,588,7104,Buldhana
13638,Mehkar,Green Gram,2015,July,50,7000,Buldhana
13639,Mehkar,Pigeon Pea (Tur),2015,July,100,9250,Buldhana
13640,Mehkar,Pigeon Pea (Tur),2016,July,476,8125,Buldhana
13641,Mehkar,Black Gram,2015,July,5,7000,Buldhana
13642,Mehkar,Soybean,2015,July,850,3200,Buldhana
13643,Mehkar,Soybean,2016,July,3422,3624,Buldhana
13644,Nandura,Bajri,2015,July,11,1094,Buldhana
13645,Nandura,Bajri,2016,July,6,1603,Buldhana
13646,Nandura,Wheat(Husked),2015,July,520,1544,Buldhana
13647,Nandura,Wheat(Husked),2016,July,126,1861,Buldhana
13648,Nandura,Sorgum(Jawar),2015,July,812,1241,Buldhana
